 proteinId	goAcc
21250	GO:0016818
21250	GO:0016462
21250	GO:0008828
21250	GO:0008796
21250	GO:0008758
21250	GO:0004787
21250	GO:0000810
21256	GO:0003824
21256	GO:0030357
21256	GO:0017023
21256	GO:0017020
21256	GO:0017018
21256	GO:0015071
21256	GO:0008597
21256	GO:0008420
21256	GO:0005963
21256	GO:0004724
21256	GO:0004723
21256	GO:0004721
21256	GO:0000158
21278	GO:0008033
21278	GO:0004540
21278	GO:0004526
21279	GO:0008415
21279	GO:0008152
21279	GO:0004366
21288	GO:0008270
21294	GO:0007264
21294	GO:0005525
21294	GO:0015031
21306	GO:0006468
21306	GO:0005524
21306	GO:0004672
21306	GO:0004713
21306	GO:0004674
21324	GO:0030357
21324	GO:0017023
21324	GO:0017020
21324	GO:0017018
21324	GO:0015071
21324	GO:0008597
21324	GO:0008420
21324	GO:0005963
21324	GO:0004724
21324	GO:0004723
21324	GO:0004721
21324	GO:0000158
21327	GO:0003824
21327	GO:0004622
21342	GO:0016567
21342	GO:0008270
21342	GO:0004842
21342	GO:0000151
21363	GO:0006396
21363	GO:0004730
21373	GO:0006468
21373	GO:0005524
21373	GO:0004672
21373	GO:0004713
21373	GO:0004674
21384	GO:0016021
21384	GO:0007186
21384	GO:0001584
21384	GO:0003676
21396	GO:0005975
21396	GO:0005529
21406	GO:0006096
21406	GO:0004618
21422	GO:0016021
21422	GO:0006810
21422	GO:0005215
21425	GO:0008026
21425	GO:0005524
21425	GO:0004386
21425	GO:0003676
21425	GO:0042626
21425	GO:0042625
21425	GO:0042624
21425	GO:0042623
21425	GO:0017116
21425	GO:0016887
21425	GO:0015616
21425	GO:0015462
21425	GO:0008186
21425	GO:0008094
21425	GO:0004004
21425	GO:0004003
21433	GO:0008270
21433	GO:0005634
21433	GO:0003676
21435	GO:0009116
21435	GO:0016740
21435	GO:0006221
21435	GO:0004588
21437	GO:0005815
21437	GO:0000922
21437	GO:0000226
21437	GO:0030402
21437	GO:0008319
21437	GO:0008133
21437	GO:0004249
21437	GO:0004222
21441	GO:0046941
21441	GO:0019707
21441	GO:0019706
21441	GO:0019705
21441	GO:0019186
21441	GO:0019107
21441	GO:0019105
21441	GO:0018713
21441	GO:0018712
21441	GO:0018711
21441	GO:0018031
21441	GO:0018030
21441	GO:0016753
21441	GO:0016752
21441	GO:0016751
21441	GO:0016750
21441	GO:0016749
21441	GO:0016748
21441	GO:0016747
21441	GO:0016454
21441	GO:0016420
21441	GO:0016419
21441	GO:0016418
21441	GO:0016417
21441	GO:0016416
21441	GO:0016415
21441	GO:0016414
21441	GO:0016413
21441	GO:0016412
21441	GO:0016411
21441	GO:0016410
21441	GO:0016409
21441	GO:0016408
21441	GO:0016407
21441	GO:0016406
21441	GO:0008951
21441	GO:0008415
21441	GO:0008374
21441	GO:0008080
21441	GO:0004406
21441	GO:0004405
21441	GO:0004147
21444	GO:0046961
21444	GO:0046933
21444	GO:0016469
21444	GO:0015986
21444	GO:0005524
21444	GO:0051082
21444	GO:0031072
21444	GO:0006457
21450	GO:0016491
21450	GO:0008152
21450	GO:0004029
21452	GO:0018601
21452	GO:0018600
21452	GO:0018599
21452	GO:0018598
21452	GO:0018597
21452	GO:0018596
21452	GO:0018595
21452	GO:0018594
21452	GO:0018593
21452	GO:0018592
21452	GO:0018591
21452	GO:0018590
21452	GO:0018589
21452	GO:0018588
21452	GO:0018587
21452	GO:0018586
21452	GO:0018585
21452	GO:0016705
21453	GO:0008026
21453	GO:0005524
21453	GO:0004386
21453	GO:0003676
21453	GO:0019177
21453	GO:0019176
21453	GO:0016818
21453	GO:0016462
21453	GO:0008828
21453	GO:0008796
21453	GO:0008758
21453	GO:0008722
21453	GO:0004787
21453	GO:0000810
21460	GO:0006979
21460	GO:0004601
21460	GO:0006298
21460	GO:0005524
21460	GO:0005634
21461	GO:0005524
21461	GO:0006508
21461	GO:0004252
21461	GO:0004176
21461	GO:0006510
21461	GO:0017111
21461	GO:0000166
21461	GO:0008846
21481	GO:0006777
21481	GO:0003919
21498	GO:0016192
21505	GO:0007186
21505	GO:0004871
21505	GO:0005525
21534	GO:0016740
21534	GO:0008152
21534	GO:0008834
21535	GO:0046961
21535	GO:0046933
21535	GO:0016469
21535	GO:0015986
21535	GO:0003936
21542	GO:0004402
21549	GO:0000214
21549	GO:0000213
21553	GO:0006118
21553	GO:0015039
21553	GO:0004324
21557	GO:0008270
21557	GO:0005634
21557	GO:0003677
21564	GO:0003676
21564	GO:0006418
21564	GO:0005524
21564	GO:0004812
21576	GO:0016020
21576	GO:0006486
21576	GO:0004377
21576	GO:0046921
21576	GO:0046920
21576	GO:0046527
21576	GO:0042283
21576	GO:0042281
21576	GO:0019187
21576	GO:0019112
21576	GO:0018718
21576	GO:0018717
21576	GO:0018716
21576	GO:0018715
21576	GO:0016759
21576	GO:0016758
21576	GO:0016253
21576	GO:0008921
21576	GO:0008417
21576	GO:0008378
21576	GO:0008376
21576	GO:0008375
21576	GO:0004583
21576	GO:0004576
21576	GO:0004376
21576	GO:0003980
21576	GO:0000033
21576	GO:0000030
21576	GO:0000026
21576	GO:0000009
21588	GO:0016021
21588	GO:0006810
21588	GO:0005215
21595	GO:0016021
21595	GO:0006810
21595	GO:0005215
21609	GO:0015008
21609	GO:0008121
21609	GO:0006118
21609	GO:0045285
21609	GO:0016020
21609	GO:0016491
21618	GO:0007067
21618	GO:0005681
21618	GO:0006118
21618	GO:0005489
21633	GO:0004402
21635	GO:0006529
21635	GO:0004066
21641	GO:0016020
21641	GO:0008565
21641	GO:0006886
21646	GO:0005544
21646	GO:0005509
21646	GO:0016021
21646	GO:0007186
21646	GO:0001584
21646	GO:0047394
21658	GO:0006412
21658	GO:0005840
21658	GO:0005622
21658	GO:0003735
21659	GO:0017039
21659	GO:0006508
21659	GO:0005737
21663	GO:0008477
21668	GO:0003824
21668	GO:0016806
21668	GO:0008240
21673	GO:0046961
21673	GO:0046933
21673	GO:0016469
21673	GO:0015986
21673	GO:0005524
21673	GO:0006754
21673	GO:0016820
21673	GO:0003936
21716	GO:0016774
21716	GO:0016310
21716	GO:0016301
21716	GO:0008152
21716	GO:0005622
21716	GO:0006082
21716	GO:0008776
21725	GO:0005975
21725	GO:0004563
21725	GO:0016231
21742	GO:0007018
21742	GO:0005874
21742	GO:0005198
21742	GO:0051258
21742	GO:0043234
21742	GO:0005525
21742	GO:0003924
21743	GO:0003847
21752	GO:0005737
21752	GO:0005515
21758	GO:0008152
21758	GO:0003824
21758	GO:0006097
21758	GO:0004451
21773	GO:0051082
21773	GO:0031072
21773	GO:0006457
21773	GO:0005554
21775	GO:0017111
21775	GO:0000166
21775	GO:0005524
21775	GO:0042626
21775	GO:0042625
21775	GO:0042624
21775	GO:0042623
21775	GO:0017116
21775	GO:0016887
21775	GO:0015616
21775	GO:0015462
21775	GO:0008186
21775	GO:0008094
21775	GO:0008026
21775	GO:0004004
21775	GO:0004003
21782	GO:0005525
21798	GO:0008270
21824	GO:0016491
21824	GO:0008152
21836	GO:0016868
21836	GO:0005975
21836	GO:0004614
21873	GO:0008152
21873	GO:0003824
21873	GO:0009082
21873	GO:0004160
21876	GO:0016491
21876	GO:0008270
21876	GO:0051341
21890	GO:0006412
21890	GO:0005840
21890	GO:0005622
21890	GO:0003735
21907	GO:0008270
21908	GO:0016021
21924	GO:0017056
21924	GO:0005643
21937	GO:0051082
21937	GO:0031072
21937	GO:0006457
21957	GO:0003824
21957	GO:0009374
21957	GO:0005524
21957	GO:0016874
21957	GO:0008152
21957	GO:0006094
21957	GO:0005737
21957	GO:0004736
21960	GO:0016788
21972	GO:0006397
21972	GO:0005732
21972	GO:0005634
21972	GO:0030529
21997	GO:0008270
21997	GO:0006355
21997	GO:0005634
21997	GO:0003700
22004	GO:0016491
22004	GO:0048258
22004	GO:0018453
22004	GO:0018452
22004	GO:0018451
22004	GO:0016616
22004	GO:0016229
22004	GO:0008875
22004	GO:0004495
22004	GO:0004448
22004	GO:0000253
22004	GO:0000252
22005	GO:0016020
22005	GO:0006493
22005	GO:0000030
22005	GO:0004169
22009	GO:0016020
22009	GO:0006810
22009	GO:0005215
22009	GO:0016021
22013	GO:0005524
22030	GO:0008152
22030	GO:0003824
22030	GO:0016207
22035	GO:0003677
22064	GO:0051082
22064	GO:0031072
22064	GO:0006457
22072	GO:0009311
22072	GO:0004573
22093	GO:0018346
22093	GO:0008318
22104	GO:0042626
22104	GO:0016021
22104	GO:0006810
22104	GO:0005524
22104	GO:0016887
22104	GO:0017111
22104	GO:0000166
22110	GO:0006118
22110	GO:0004497
22110	GO:0004499
22115	GO:0006471
22115	GO:0005634
22115	GO:0003950
22115	GO:0005622
22117	GO:0016567
22117	GO:0008270
22117	GO:0004842
22117	GO:0000151
22117	GO:0006355
22117	GO:0003677
22119	GO:0008026
22119	GO:0005524
22119	GO:0003676
22119	GO:0004386
22119	GO:0042626
22119	GO:0042625
22119	GO:0042624
22119	GO:0042623
22119	GO:0017116
22119	GO:0016887
22119	GO:0015616
22119	GO:0015462
22119	GO:0008186
22119	GO:0008094
22119	GO:0004004
22119	GO:0004003
22148	GO:0016769
22148	GO:0009058
22148	GO:0017059
22148	GO:0004758
22154	GO:0017111
22154	GO:0000166
22154	GO:0005524
22154	GO:0042626
22154	GO:0042625
22154	GO:0042624
22154	GO:0042623
22154	GO:0017116
22154	GO:0016887
22154	GO:0015616
22154	GO:0015462
22154	GO:0008186
22154	GO:0008094
22154	GO:0008026
22154	GO:0004004
22154	GO:0004003
22164	GO:0051082
22164	GO:0031072
22164	GO:0006457
22191	GO:0044267
22191	GO:0005524
22191	GO:0005515
22197	GO:0005975
22197	GO:0004553
22197	GO:0016160
22197	GO:0015929
22197	GO:0015928
22197	GO:0015927
22197	GO:0015926
22197	GO:0015925
22197	GO:0015924
22197	GO:0015923
22197	GO:0008933
22210	GO:0006508
22210	GO:0004182
22210	GO:0004180
22210	GO:0004181
22221	GO:0006352
22221	GO:0005669
22221	GO:0003677
22245	GO:0051338
22245	GO:0016740
22251	GO:0016020
22251	GO:0006810
22251	GO:0005488
22251	GO:0005743
22252	GO:0016020
22252	GO:0006487
22252	GO:0005509
22252	GO:0004571
22271	GO:0016491
22271	GO:0008270
22271	GO:0004025
22271	GO:0004024
22271	GO:0004023
22271	GO:0004022
22277	GO:0016020
22277	GO:0008324
22277	GO:0006812
22284	GO:0004341
22294	GO:0003676
22294	GO:0008565
22294	GO:0006606
22294	GO:0005634
22294	GO:0005622
22300	GO:0046961
22300	GO:0046933
22300	GO:0016469
22300	GO:0015986
22300	GO:0003936
22314	GO:0007049
22314	GO:0005525
22331	GO:0008152
22331	GO:0003824
22332	GO:0006397
22332	GO:0005732
22332	GO:0005634
22332	GO:0030529
22341	GO:0005509
22351	GO:0016020
22365	GO:0018169
22365	GO:0016881
22365	GO:0008766
22375	GO:0008270
22375	GO:0005634
22375	GO:0003676
22375	GO:0004402
22381	GO:0006468
22381	GO:0005524
22381	GO:0004672
22381	GO:0004713
22381	GO:0004674
22381	GO:0042557
22381	GO:0042556
22381	GO:0035004
22381	GO:0019914
22381	GO:0019912
22381	GO:0019199
22381	GO:0018720
22381	GO:0016909
22381	GO:0016908
22381	GO:0016773
22381	GO:0016538
22381	GO:0016307
22381	GO:0008819
22381	GO:0008607
22381	GO:0008545
22381	GO:0008443
22381	GO:0008384
22381	GO:0008349
22381	GO:0008339
22381	GO:0008338
22381	GO:0004718
22381	GO:0004716
22381	GO:0004715
22381	GO:0004714
22381	GO:0004712
22381	GO:0004711
22381	GO:0004710
22381	GO:0004709
22381	GO:0004708
22381	GO:0004707
22381	GO:0004706
22381	GO:0004705
22381	GO:0004704
22381	GO:0004703
22381	GO:0004702
22381	GO:0004701
22381	GO:0004700
22381	GO:0004698
22381	GO:0004697
22381	GO:0004696
22381	GO:0004695
22381	GO:0004694
22381	GO:0004693
22381	GO:0004692
22381	GO:0004690
22381	GO:0004689
22381	GO:0004688
22381	GO:0004686
22381	GO:0004683
22381	GO:0004681
22381	GO:0004680
22381	GO:0004679
22381	GO:0004677
22381	GO:0004676
22381	GO:0004675
22402	GO:0008270
22402	GO:0008237
22402	GO:0006508
22415	GO:0006012
22415	GO:0004034
22417	GO:0005622
22417	GO:0004339
22426	GO:0016491
22426	GO:0008152
22426	GO:0006118
22459	GO:0006508
22459	GO:0004182
22459	GO:0004181
22464	GO:0006118
22464	GO:0005489
22464	GO:0016491
22464	GO:0004497
22464	GO:0010181
22464	GO:0003958
22466	GO:0016021
22466	GO:0006810
22466	GO:0005215
22481	GO:0016491
22481	GO:0006118
22481	GO:0004460
22489	GO:0006118
22489	GO:0005489
22496	GO:0006350
22496	GO:0003899
22496	GO:0003677
22496	GO:0003902
22496	GO:0003901
22496	GO:0003900
22510	GO:0045551
22512	GO:0016491
22512	GO:0008152
22512	GO:0045703
22512	GO:0042469
22512	GO:0018450
22512	GO:0018449
22512	GO:0018448
22512	GO:0018447
22512	GO:0018446
22512	GO:0016614
22512	GO:0008726
22512	GO:0008708
22515	GO:0016787
22515	GO:0008270
22527	GO:0016020
22527	GO:0006493
22527	GO:0000030
22527	GO:0004169
22528	GO:0016567
22528	GO:0008270
22528	GO:0004842
22528	GO:0000151
22531	GO:0005554
22532	GO:0006355
22532	GO:0005634
22532	GO:0003677
22535	GO:0008270
22535	GO:0006355
22535	GO:0005634
22535	GO:0003700
22535	GO:0005524
22535	GO:0006350
22535	GO:0003677
22538	GO:0016567
22538	GO:0008270
22538	GO:0004842
22538	GO:0000151
22598	GO:0006396
22598	GO:0005622
22608	GO:0008308
22608	GO:0006820
22608	GO:0005741
22611	GO:0031177
22618	GO:0008605
22618	GO:0008603
22618	GO:0005956
22618	GO:0005952
22618	GO:0004691
22618	GO:0004682
22618	GO:0004672
22625	GO:0051082
22625	GO:0031072
22625	GO:0006457
22632	GO:0016836
22632	GO:0008152
22632	GO:0016829
22632	GO:0006099
22632	GO:0005739
22632	GO:0003994
22633	GO:0016491
22633	GO:0008270
22637	GO:0006508
22637	GO:0004182
22637	GO:0000250
22645	GO:0030071
22645	GO:0005680
22647	GO:0005576
22654	GO:0016491
22654	GO:0006118
22654	GO:0015036
22654	GO:0016656
22678	GO:0045486
22689	GO:0005622
22689	GO:0008283
22689	GO:0005730
22694	GO:0016491
22694	GO:0008152
22694	GO:0019115
22694	GO:0018479
22699	GO:0007165
22699	GO:0004871
22699	GO:0006355
22699	GO:0005634
22699	GO:0003700
22705	GO:0016151
22705	GO:0009039
22705	GO:0006807
22705	GO:0016787
22707	GO:0020037
22707	GO:0016021
22707	GO:0006118
22707	GO:0006099
22707	GO:0005740
22707	GO:0008177
22713	GO:0005525
22713	GO:0006412
22713	GO:0008547
22713	GO:0003924
22718	GO:0016603
22731	GO:0006914
22737	GO:0046961
22737	GO:0046933
22737	GO:0016469
22737	GO:0015986
22737	GO:0003936
22741	GO:0016491
22741	GO:0008152
22741	GO:0006412
22741	GO:0004028
22741	GO:0009013
22752	GO:0016567
22752	GO:0008270
22752	GO:0004842
22752	GO:0000151
22755	GO:0008270
22755	GO:0006355
22755	GO:0005634
22755	GO:0003700
22771	GO:0016491
22771	GO:0008152
22771	GO:0004316
22785	GO:0008270
22785	GO:0005634
22785	GO:0003676
22798	GO:0008299
22798	GO:0004163
22798	GO:0016310
22798	GO:0016301
22798	GO:0005524
22799	GO:0003824
22799	GO:0030693
22799	GO:0006508
22799	GO:0006189
22799	GO:0004642
22804	GO:0006424
22804	GO:0005524
22804	GO:0004818
22804	GO:0006418
22804	GO:0004812
22804	GO:0004819
22816	GO:0008137
22816	GO:0006120
22816	GO:0016651
22816	GO:0006118
22821	GO:0006412
22821	GO:0005840
22821	GO:0005622
22821	GO:0003735
22826	GO:0009116
22826	GO:0016978
22826	GO:0009156
22826	GO:0004749
22826	GO:0009165
22830	GO:0004364
22839	GO:0005524
22839	GO:0016887
22839	GO:0017111
22839	GO:0000166
22845	GO:0016491
22845	GO:0016020
22845	GO:0006118
22874	GO:0007049
22874	GO:0005525
22879	GO:0003993
22881	GO:0006310
22881	GO:0006281
22881	GO:0006260
22881	GO:0005524
22881	GO:0003910
22885	GO:0006461
22885	GO:0005739
22891	GO:0006512
22891	GO:0006464
22891	GO:0004840
22910	GO:0008152
22910	GO:0003824
22912	GO:0016020
22912	GO:0008643
22912	GO:0005351
22912	GO:0016021
22912	GO:0006810
22912	GO:0005215
22915	GO:0016491
22915	GO:0006118
22915	GO:0050660
22915	GO:0016614
22925	GO:0008270
22925	GO:0006355
22925	GO:0005634
22925	GO:0003700
22994	GO:0005524
22994	GO:0017111
22994	GO:0000166
22994	GO:0016787
23028	GO:0016020
23028	GO:0006812
23028	GO:0005261
23028	GO:0005509
23028	GO:0006816
23028	GO:0005891
23028	GO:0005245
23028	GO:0006811
23028	GO:0005216
23050	GO:0006397
23050	GO:0005732
23050	GO:0005634
23050	GO:0030529
23059	GO:0006412
23059	GO:0005840
23059	GO:0005622
23059	GO:0003735
23059	GO:0015934
23063	GO:0005554
23083	GO:0006725
23083	GO:0004497
23083	GO:0016491
23083	GO:0008152
23083	GO:0006118
23090	GO:0016491
23090	GO:0008152
23090	GO:0016404
23111	GO:0006979
23111	GO:0004601
23118	GO:0006396
23118	GO:0005622
23118	GO:0005634
23118	GO:0000398
23171	GO:0006633
23171	GO:0003824
23171	GO:0006508
23171	GO:0004182
23171	GO:0008152
23171	GO:0016740
23171	GO:0005554
23171	GO:0031177
23171	GO:0048037
23171	GO:0016874
23171	GO:0004043
23181	GO:0042027
23181	GO:0030051
23181	GO:0004600
23181	GO:0003755
23184	GO:0016491
23184	GO:0008152
23184	GO:0047046
23190	GO:0017111
23190	GO:0000166
23193	GO:0008565
23193	GO:0005737
23193	GO:0005643
23193	GO:0005634
23193	GO:0000059
23193	GO:0016303
23193	GO:0015073
23193	GO:0015072
23193	GO:0004429
23200	GO:0008270
23200	GO:0006096
23200	GO:0004332
23206	GO:0017111
23206	GO:0000166
23206	GO:0005524
23206	GO:0030163
23206	GO:0016787
23206	GO:0005737
23206	GO:0005634
23206	GO:0042626
23206	GO:0042625
23206	GO:0042624
23206	GO:0042623
23206	GO:0017116
23206	GO:0016887
23206	GO:0015616
23206	GO:0015462
23206	GO:0008186
23206	GO:0008094
23206	GO:0008026
23206	GO:0004004
23206	GO:0004003
23209	GO:0016787
23209	GO:0009166
23209	GO:0017175
23209	GO:0008253
23221	GO:0016020
23221	GO:0015662
23221	GO:0006812
23221	GO:0005524
23221	GO:0008152
23221	GO:0003824
23221	GO:0016887
23221	GO:0016021
23221	GO:0016820
23221	GO:0005388
23237	GO:0016763
23237	GO:0017061
23263	GO:0007264
23263	GO:0005525
23263	GO:0015031
23263	GO:0006886
23276	GO:0005198
23292	GO:0016491
23292	GO:0008270
23292	GO:0004025
23292	GO:0004024
23292	GO:0004023
23292	GO:0004022
23294	GO:0008270
23294	GO:0006355
23294	GO:0005634
23294	GO:0003700
23295	GO:0016020
23295	GO:0006810
23295	GO:0005488
23295	GO:0005509
23295	GO:0005743
23295	GO:0005215
23298	GO:0009073
23298	GO:0004107
23298	GO:0005576
23298	GO:0005185
23327	GO:0030792
23327	GO:0019702
23327	GO:0018707
23327	GO:0018423
23327	GO:0016436
23327	GO:0016435
23327	GO:0016434
23327	GO:0016433
23327	GO:0016431
23327	GO:0016427
23327	GO:0016426
23327	GO:0016424
23327	GO:0016423
23327	GO:0016300
23327	GO:0016279
23327	GO:0016278
23327	GO:0016274
23327	GO:0016273
23327	GO:0016205
23327	GO:0009383
23327	GO:0009008
23327	GO:0008650
23327	GO:0008649
23327	GO:0008425
23327	GO:0008326
23327	GO:0008276
23327	GO:0008175
23327	GO:0008174
23327	GO:0008173
23327	GO:0008172
23327	GO:0008171
23327	GO:0008170
23327	GO:0008169
23327	GO:0008168
23327	GO:0003880
23327	GO:0000179
23338	GO:0016567
23338	GO:0008270
23338	GO:0004842
23338	GO:0000151
23346	GO:0005975
23346	GO:0004563
23346	GO:0016231
23347	GO:0016491
23347	GO:0016887
23347	GO:0005524
23353	GO:0016491
23353	GO:0016020
23353	GO:0006118
23353	GO:0000293
23363	GO:0005737
23363	GO:0005515
23367	GO:0016491
23367	GO:0006118
23367	GO:0050660
23367	GO:0016614
23367	GO:0008812
23382	GO:0016491
23382	GO:0051341
23413	GO:0004437
23413	GO:0008441
23415	GO:0016020
23415	GO:0006865
23415	GO:0005279
23415	GO:0006810
23417	GO:0006470
23417	GO:0004725
23417	GO:0004726
23420	GO:0016740
23420	GO:0008152
23431	GO:0008121
23431	GO:0006122
23431	GO:0006118
23455	GO:0042027
23455	GO:0030051
23455	GO:0004600
23455	GO:0003755
24586	GO:0008152
24586	GO:0003824
24586	GO:0005554
24586	GO:0031177
24586	GO:0048037
24586	GO:0016874
24586	GO:0005949
24586	GO:0004043
25018	GO:0006355
25018	GO:0003677
25040	GO:0008270
25159	GO:0006470
25159	GO:0004725
25159	GO:0004721
25159	GO:0004727
25224	GO:0007155
25224	GO:0004555
25225	GO:0042829
25225	GO:0006952
25225	GO:0006260
25225	GO:0005663
25225	GO:0003677
25225	GO:0005622
25225	GO:0017111
25225	GO:0000166
25225	GO:0003911
25244	GO:0008270
25244	GO:0005634
25244	GO:0003676
25703	GO:0007067
25703	GO:0005634
25703	GO:0000278
25739	GO:0046873
25739	GO:0030001
25739	GO:0016020
25874	GO:0006355
25874	GO:0003677
26029	GO:0008026
26029	GO:0005524
26029	GO:0003676
26029	GO:0004386
26029	GO:0019177
26029	GO:0019176
26029	GO:0016818
26029	GO:0016462
26029	GO:0008828
26029	GO:0008796
26029	GO:0008758
26029	GO:0008722
26029	GO:0004787
26029	GO:0000810
26160	GO:0016021
26160	GO:0006810
26160	GO:0005215
26160	GO:0016020
26160	GO:0008733
26163	GO:0008270
26163	GO:0006355
26163	GO:0005634
26163	GO:0003700
26163	GO:0006350
26163	GO:0003677
26255	GO:0008270
26255	GO:0006355
26255	GO:0005634
26255	GO:0003700
26255	GO:0006350
26255	GO:0003677
26575	GO:0008270
26575	GO:0006355
26575	GO:0006352
26575	GO:0005667
26575	GO:0003700
26598	GO:0004402
26642	GO:0016021
26642	GO:0015904
26642	GO:0015520
26642	GO:0006810
26642	GO:0005215
26746	GO:0016567
26746	GO:0008270
26746	GO:0004842
26746	GO:0000151
26787	GO:0006886
26787	GO:0008565
26787	GO:0006891
26787	GO:0005795
26787	GO:0030130
26787	GO:0006461
26871	GO:0008270
26871	GO:0006355
26871	GO:0005634
26871	GO:0003700
26871	GO:0006350
26871	GO:0003677
27020	GO:0006355
27020	GO:0003677
27020	GO:0042027
27020	GO:0030051
27020	GO:0004600
27020	GO:0003755
27025	GO:0003676
27025	GO:0006468
27025	GO:0005524
27025	GO:0004672
27025	GO:0004713
27025	GO:0004674
27025	GO:0042557
27025	GO:0042556
27025	GO:0035004
27025	GO:0019914
27025	GO:0019912
27025	GO:0019199
27025	GO:0018720
27025	GO:0016909
27025	GO:0016908
27025	GO:0016773
27025	GO:0016538
27025	GO:0016307
27025	GO:0008819
27025	GO:0008607
27025	GO:0008545
27025	GO:0008443
27025	GO:0008384
27025	GO:0008349
27025	GO:0008339
27025	GO:0008338
27025	GO:0004718
27025	GO:0004716
27025	GO:0004715
27025	GO:0004714
27025	GO:0004712
27025	GO:0004711
27025	GO:0004710
27025	GO:0004709
27025	GO:0004708
27025	GO:0004707
27025	GO:0004706
27025	GO:0004705
27025	GO:0004704
27025	GO:0004703
27025	GO:0004702
27025	GO:0004701
27025	GO:0004700
27025	GO:0004698
27025	GO:0004697
27025	GO:0004696
27025	GO:0004695
27025	GO:0004694
27025	GO:0004693
27025	GO:0004692
27025	GO:0004690
27025	GO:0004689
27025	GO:0004688
27025	GO:0004686
27025	GO:0004683
27025	GO:0004681
27025	GO:0004680
27025	GO:0004679
27025	GO:0004677
27025	GO:0004676
27025	GO:0004675
27042	GO:0006468
27042	GO:0005524
27042	GO:0004672
27085	GO:0008605
27085	GO:0008603
27085	GO:0005956
27085	GO:0005952
27085	GO:0004691
27085	GO:0004682
27085	GO:0004672
27181	GO:0016021
27181	GO:0006810
27181	GO:0005215
27219	GO:0005975
27219	GO:0004553
27259	GO:0005975
27259	GO:0004553
27259	GO:0004557
27357	GO:0006355
27357	GO:0005634
27357	GO:0003700
27357	GO:0003677
27398	GO:0006260
27398	GO:0005634
27398	GO:0000808
27406	GO:0008138
27406	GO:0006470
27406	GO:0004721
27406	GO:0004725
27406	GO:0004727
27422	GO:0008026
27422	GO:0005524
27422	GO:0003676
27422	GO:0004386
27492	GO:0008033
27492	GO:0004730
27492	GO:0016439
27492	GO:0009982
27599	GO:0016020
27599	GO:0008324
27599	GO:0006812
27600	GO:0008270
27600	GO:0006355
27600	GO:0005634
27600	GO:0003700
27649	GO:0008270
27649	GO:0005634
27649	GO:0003676
27689	GO:0016021
27689	GO:0006810
27689	GO:0005215
27697	GO:0004040
27697	GO:0006468
27697	GO:0005524
27697	GO:0004672
27706	GO:0006118
27706	GO:0004497
27706	GO:0050381
27719	GO:0003843
27719	GO:0000148
27722	GO:0006118
27722	GO:0004497
27722	GO:0050381
27770	GO:0016020
27770	GO:0008643
27770	GO:0005351
27770	GO:0016021
27770	GO:0006810
27770	GO:0005215
27770	GO:0008733
27939	GO:0016020
27939	GO:0008643
27939	GO:0005351
27939	GO:0016021
27939	GO:0006810
27939	GO:0005215
27939	GO:0008733
28036	GO:0016021
28036	GO:0006810
28036	GO:0005215
28050	GO:0009396
28050	GO:0005524
28050	GO:0004326
28159	GO:0016021
28159	GO:0004659
28159	GO:0008495
28159	GO:0006783
28159	GO:0046428
28159	GO:0008412
28159	GO:0008318
28159	GO:0004663
28159	GO:0004662
28159	GO:0004661
28159	GO:0004660
28409	GO:0016021
28409	GO:0006810
28409	GO:0005215
28655	GO:0016567
28655	GO:0008270
28655	GO:0004842
28655	GO:0000151
28731	GO:0016020
28731	GO:0004930
28787	GO:0016567
28787	GO:0008270
28787	GO:0004842
28787	GO:0000151
28928	GO:0006118
28928	GO:0005489
28928	GO:0003756
28975	GO:0008270
28975	GO:0006355
28975	GO:0005634
28975	GO:0003700
29108	GO:0008235
29108	GO:0006508
29108	GO:0008233
29108	GO:0008234
29220	GO:0006413
29220	GO:0005851
29220	GO:0005525
29220	GO:0003743
29333	GO:0003676
29346	GO:0008195
29568	GO:0000074
